"Geo","tick","run","random_seed"
"Bacteria 482.8895366517827 150.48710990231484 0.5641895835477563",1.0,1,1417086577
"Bacteria 78.1258218921721 255.96998760011047 0.5697482358435487",1.0,1,1417086577
"Bacteria 432.79620877001435 92.81378472223878 0.5641895835477563",1.0,1,1417086577
"Bacteria 126.84395746327937 279.92712799459696 0.5697482358435487",1.0,1,1417086577
"Bacteria 371.44039548002183 395.5704104155302 0.5641895835477563",1.0,1,1417086577
"Bacteria 152.10544143337756 272.73041184525937 0.5697482358435487",1.0,1,1417086577
"Bacteria 71.21788139920682 137.82460475340486 0.5697482358435487",1.0,1,1417086577
"Bacteria 381.40128448139876 375.19552023150027 0.5641895835477563",1.0,1,1417086577
"Bacteria 370.7878377754241 275.0562323490158 0.5641895835477563",1.0,1,1417086577
"Bacteria 6.994548835791647 119.85285778064281 0.5697482358435487",1.0,1,1417086577
"Bacteria 342.99403487239033 313.0784585373476 0.5641895835477563",1.0,1,1417086577
"Bacteria 440.4923439724371 285.2751803584397 0.5641895835477563",1.0,1,1417086577
"Bacteria 334.7498900257051 454.7672669868916 0.5641895835477563",1.0,1,1417086577
"Bacteria 407.9968351870775 461.11448656301945 0.5641895835477563",1.0,1,1417086577
"Bacteria 207.7426731120795 167.40646434482187 0.5697482358435487",1.0,1,1417086577
"Bacteria 206.5142145147547 334.34114255942404 0.5697482358435487",1.0,1,1417086577
"Bacteria 78.77531182020903 407.283553853631 0.5697482358435487",1.0,1,1417086577
"Bacteria 41.42506862990558 410.4439390357584 0.5697482358435487",1.0,1,1417086577
"Bacteria 263.59693077392876 464.2351974034682 0.5641895835477563",1.0,1,1417086577
"Bacteria 290.5694079818204 445.1332315802574 0.5641895835477563",1.0,1,1417086577
"Bacteria 181.01113941520452 349.2342111421749 0.5697482358435487",1.0,1,1417086577
"Bacteria 461.6277579916641 165.96229490824044 0.5641895835477563",1.0,1,1417086577
"Bacteria 266.8049765052274 465.64327273517847 0.5641895835477563",1.0,1,1417086577
"Bacteria 62.26127257104963 53.87361242901534 0.5697482358435487",1.0,1,1417086577
"Bacteria 298.973880126141 404.8947402043268 0.5641895835477563",1.0,1,1417086577
"Bacteria 333.6702500237152 404.2312039528042 0.5641895835477563",1.0,1,1417086577
"Bacteria 366.2938785273582 427.9583708848804 0.5641895835477563",1.0,1,1417086577
"Bacteria 397.603286546655 203.57188244815916 0.5641895835477563",1.0,1,1417086577
"Bacteria 224.52360345050693 408.188414061442 0.5697482358435487",1.0,1,1417086577
"Bacteria 286.2761472351849 405.33204458188266 0.5641895835477563",1.0,1,1417086577
"Bacteria 184.58537000697106 110.10844248812646 0.5697482358435487",1.0,1,1417086577
"Bacteria 258.16181662958115 159.29494448937476 0.5641895835477563",1.0,1,1417086577
"Bacteria 462.22019637934864 86.57587983179837 0.5641895835477563",1.0,1,1417086577
"Bacteria 485.66557723097503 452.57233385927975 0.5641895835477563",1.0,1,1417086577
"Bacteria 39.17427489068359 126.82097509969026 0.5697482358435487",1.0,1,1417086577
"Bacteria 104.52741628978401 25.985205313190818 0.5697482358435487",1.0,1,1417086577
"Bacteria 423.6559958662838 2.9918671352788806 0.5641895835477563",1.0,1,1417086577
"Bacteria 363.6006279848516 59.66762802563608 0.5641895835477563",1.0,1,1417086577
"Bacteria 73.46658257301897 88.00540224183351 0.5697482358435487",1.0,1,1417086577
"Bacteria 354.46828103158623 79.31457844097167 0.5641895835477563",1.0,1,1417086577
"Bacteria 39.779947604984045 152.81619387678802 0.5697482358435487",1.0,1,1417086577
"Bacteria 260.2165575372055 263.72062193695456 0.5641895835477563",1.0,1,1417086577
"Bacteria 349.47254054713994 76.45437703467906 0.5641895835477563",1.0,1,1417086577
"Bacteria 378.45916661899537 52.88478871807456 0.5641895835477563",1.0,1,1417086577
"Bacteria 298.0552609078586 399.6800994500518 0.5641895835477563",1.0,1,1417086577
"Bacteria 391.8831328628585 327.55382801406085 0.5641895835477563",1.0,1,1417086577
"Bacteria 379.95393411256373 104.95858953800052 0.5641895835477563",1.0,1,1417086577
"Bacteria 316.63763301912695 494.93741779588163 0.5641895835477563",1.0,1,1417086577
"Bacteria 100.94626806676388 348.50769175682217 0.5697482358435487",1.0,1,1417086577
"Bacteria 496.9500785227865 488.6304480023682 0.5641895835477563",1.0,1,1417086577
