"Geo","tick","run","random_seed"
"Bacteria 330.7741570752114 159.89235579036176 0.5697482358435487",1.0,1,1315892011
"Bacteria 243.8159533776343 466.24415647238493 0.5697482358435487",1.0,1,1315892011
"Bacteria 166.85643803793937 352.8411479201168 0.5697482358435487",1.0,1,1315892011
"Bacteria 389.0483087161556 58.19330119993538 0.5697482358435487",1.0,1,1315892011
"Bacteria 243.27011196874082 139.40613670274615 0.5697482358435487",1.0,1,1315892011
"Bacteria 330.9629701936902 159.2973897270616 0.6894547179576236",101.0,1,1315892011
"Bacteria 389.0723533917845 57.34351015023172 0.5853104578965141",101.0,1,1315892011
"Bacteria 388.66959072691213 59.40997285499855 0.6054431117042935",101.0,1,1315892011
"Bacteria 329.9630933239402 160.23650481432514 0.6028240989488897",101.0,1,1315892011
"Bacteria 242.7884693574736 466.44703123890685 0.7750665514628157",101.0,1,1315892011
"Bacteria 388.3031660368012 58.27699185885132 0.5855860834008205",101.0,1,1315892011
"Bacteria 330.87371247261564 161.00903197925854 0.5916222445231746",101.0,1,1315892011
"Bacteria 166.18612665284283 352.0143289275542 0.6894547179576236",101.0,1,1315892011
"Bacteria 244.14672438099538 466.38794610415346 0.5853104578965141",101.0,1,1315892011
"Bacteria 244.08527825502387 139.6978320497469 0.7182765095025513",101.0,1,1315892011
"Bacteria 245.0995868616454 465.6804017120434 0.6023074613724226",101.0,1,1315892011
"Bacteria 167.22473510426977 353.8462430574604 0.5853104578965141",101.0,1,1315892011
"Bacteria 242.78564281897613 139.60458486021687 0.5853104578965141",101.0,1,1315892011
"Bacteria 167.30344671165443 352.66165743528506 0.6023074613724226",101.0,1,1315892011
"Bacteria 242.10426042713928 138.62943187798132 0.6048845291187233",101.0,1,1315892011
"Bacteria 389.96287909224145 58.10269337713956 0.5851396288981289",101.0,1,1315892011
"Bacteria 332.56502680703284 161.65777394126002 0.627106916035789",201.0,1,1315892011
"Bacteria 242.13597077031355 463.77455508809174 0.5741217553472824",201.0,1,1315892011
"Bacteria 389.1137855480069 57.32010514870677 0.5960194131677599",201.0,1,1315892011
"Bacteria 241.6368497949319 138.66042436035818 0.5923977781030344",201.0,1,1315892011
"Bacteria 387.2511458580869 59.87059235859605 0.671811653784572",201.0,1,1315892011
"Bacteria 387.32648635310437 58.24716902326687 0.6092007758955063",201.0,1,1315892011
"Bacteria 330.45865141512473 158.7182493012717 0.5974802735586349",201.0,1,1315892011
"Bacteria 330.07100053513113 161.41255833962597 0.7401930584060616",201.0,1,1315892011
"Bacteria 244.08055335791155 464.4710991949746 0.6202932253031153",201.0,1,1315892011
"Bacteria 166.04308736921254 352.8192556318428 0.6364491562320729",201.0,1,1315892011
"Bacteria 388.4678016385769 59.49363865802294 0.6028941444907008",201.0,1,1315892011
"Bacteria 242.17476796618843 139.89620300879716 0.7569243102700938",201.0,1,1315892011
"Bacteria 165.2249706793614 350.61916428091536 0.7301133135653424",201.0,1,1315892011
"Bacteria 242.39953064933624 137.7302910170755 0.6118112892547262",201.0,1,1315892011
"Bacteria 168.68457376236105 352.58408851062296 0.6387776215207187",201.0,1,1315892011
"Bacteria 331.678746072552 159.4698746172531 0.7953336491843588",201.0,1,1315892011
"Bacteria 241.9190167931629 466.9592168241725 0.6738660886882737",201.0,1,1315892011
"Bacteria 165.04997719840966 351.99381847763533 0.6566829376485704",201.0,1,1315892011
"Bacteria 244.1864960514224 466.658043654446 0.7569243102700938",201.0,1,1315892011
"Bacteria 242.88761903532105 141.17945604592518 0.7120767150781255",201.0,1,1315892011
"Bacteria 245.87699066029882 139.17969708475724 0.6827927160559011",201.0,1,1315892011
"Bacteria 167.04793748775296 353.59993844743127 0.6380489801463307",201.0,1,1315892011
"Bacteria 390.7076215207532 57.61159911310413 0.6128856311342544",201.0,1,1315892011
"Bacteria 331.3978645813074 161.30912006230054 0.5923616973021444",201.0,1,1315892011
"Bacteria 168.27700284649785 353.75531751597936 0.6020627268082142",201.0,1,1315892011
"Bacteria 388.14531990788555 60.82641345478334 0.6368946826348498",201.0,1,1315892011
"Bacteria 328.9580857529083 160.66450979264417 0.6023787735224357",201.0,1,1315892011
"Bacteria 327.7241275627367 160.56847467364568 0.6367780172065545",201.0,1,1315892011
"Bacteria 244.58873060395732 139.277629335199 0.6102736078382551",201.0,1,1315892011
"Bacteria 329.31474030341104 159.07991516183102 0.6027761430135289",201.0,1,1315892011
"Bacteria 168.01194362726386 351.56013640456274 0.5869701285657417",201.0,1,1315892011
"Bacteria 391.8855104357519 57.942863646216985 0.6114943818697726",201.0,1,1315892011
"Bacteria 240.43342672257927 138.46379221763092 0.6282869114841048",201.0,1,1315892011
"Bacteria 243.1328440226609 467.79198711172336 0.7924580097954323",201.0,1,1315892011
"Bacteria 388.8689173855692 56.09120051621565 0.657874660484539",201.0,1,1315892011
"Bacteria 243.60009844929414 140.03541444379385 0.6366726605628468",201.0,1,1315892011
"Bacteria 167.27349626061545 354.9361063621478 0.7182112061780738",201.0,1,1315892011
"Bacteria 243.66334942634592 137.82201600762642 0.6562367644252766",201.0,1,1315892011
"Bacteria 331.0554473395651 157.64825552329268 0.6282413051190616",201.0,1,1315892011
"Bacteria 242.66147377361335 464.79055798986036 0.5713210931077746",201.0,1,1315892011
"Bacteria 388.5061307716701 58.318530237464195 0.5738904894832031",201.0,1,1315892011
"Bacteria 242.89717091552276 466.0206846459877 0.683254866606365",201.0,1,1315892011
"Bacteria 246.34028913581432 466.64794676014554 0.5989125075027328",201.0,1,1315892011
"Bacteria 389.7288262840956 58.413550573528745 0.6537323779668294",201.0,1,1315892011
"Bacteria 245.35256810491515 465.99560393485365 0.5863096630352111",201.0,1,1315892011
"Bacteria 389.6603821960987 59.66782593570545 0.6031892222275301",201.0,1,1315892011
"Bacteria 245.28101727595538 464.79042093157824 0.6226314283929464",201.0,1,1315892011
