"Geo","tick","run","random_seed"
"1.4485555002465844 291.41898441594094 0.5697482358435487",1.0,1,1252366114
"11.548701440915465 117.93292558286339 0.5697482358435487",1.0,1,1252366114
"208.61637371126562 336.28145861439407 0.5697482358435487",1.0,1,1252366114
"8.445513783954084 55.05405180156231 0.5697482358435487",1.0,1,1252366114
"288.00254384987056 336.1766969319433 0.5697482358435487",1.0,1,1252366114
"1.614765479959933 290.6036253985197 0.625574295726017",101.0,1,1252366114
"288.54596118439656 335.20172977930093 0.5853104578965141",101.0,1,1252366114
"207.63328361469976 335.9658802095069 0.6023074613724226",101.0,1,1252366114
"7.051073882036372 54.1627265715374 0.5877551658425548",101.0,1,1252366114
"7.8949272709887826 54.9799764844562 0.5877551658425548",101.0,1,1252366114
"287.0155785280605 336.8198564127634 0.5855860834008205",101.0,1,1252366114
"207.84470872870222 337.15150168657766 0.6023074613724226",101.0,1,1252366114
"9.16315557137012 55.369224594202514 0.7396939871458867",101.0,1,1252366114
"11.285956262996072 117.20129313690836 0.6894547179576236",101.0,1,1252366114
"2.742321876205732 291.1727487966607 0.6377918613498416",101.0,1,1252366114
"209.84736206724844 336.3719710911692 0.5884851640740356",101.0,1,1252366114
"288.05459320554786 336.2806175342241 0.5856422767120282",101.0,1,1252366114
"12.251887791422664 119.4399576562574 0.6028240989488897",101.0,1,1252366114
"208.82410616318887 335.75304456595995 0.607978367822583",101.0,1,1252366114
"1.004617589136487 291.84520442593356 0.6894547179576236",101.0,1,1252366114
"11.630078937180562 118.42815044634852 0.5855860834008205",101.0,1,1252366114
"289.2365679165384 336.1681754600543 0.6023074613724226",101.0,1,1252366114
"2.006462177936433 290.7637444074904 0.6478983265566249",201.0,1,1252366114
"205.3340004241519 336.58562033658626 0.6750667187840417",201.0,1,1252366114
"207.4549665984559 338.1393185696578 0.5931557951125364",201.0,1,1252366114
"12.347784390315397 118.50761541191358 0.5760909889757082",201.0,1,1252366114
"8.47286224733606 55.378095732818316 0.6427193081165536",201.0,1,1252366114
"286.15744202806985 337.26449357420836 0.5959488825823214",201.0,1,1252366114
"208.75193732811408 334.3454215173798 0.5882488826437955",201.0,1,1252366114
"2.713239441829331 291.9258884053243 0.7138296379984341",201.0,1,1252366114
"10.932381110704414 116.98272203452773 0.5836357786834618",201.0,1,1252366114
"289.6270581350247 337.0877883517277 0.7979951245975307",201.0,1,1252366114
"12.959696295046678 121.25704616703068 0.6367780172065545",201.0,1,1252366114
"0.14212123298651042 289.36859316547833 0.5765874115267171",201.0,1,1252366114
"10.106089294563818 56.06968026124484 0.6810821546788036",201.0,1,1252366114
"5.8051459405694334 55.216267135288724 0.6131088728070259",201.0,1,1252366114
"7.1340050967732855 55.13629692389468 0.7195204880304439",201.0,1,1252366114
"289.3732773726093 335.4669091302822 0.6020627268082142",201.0,1,1252366114
"5.3931572091628075 54.07417337239018 0.6017584255416033",201.0,1,1252366114
"8.496989272285905 53.87169138899487 0.5767200720588863",201.0,1,1252366114
"209.61188197762954 337.0274923181117 0.6725917378030785",201.0,1,1252366114
"13.124104785977677 119.36278644607738 0.5800396020021173",201.0,1,1252366114
"0.015025296946951988 293.2491886527323 0.6468630489158842",201.0,1,1252366114
"286.57544782601735 338.41082188801073 0.6248003222841901",201.0,1,1252366114
"207.59240129783836 334.59078365878634 0.5987970717670763",201.0,1,1252366114
"4.143911493132571 290.7093305675466 0.6688905997311215",201.0,1,1252366114
"208.6363846213093 338.37592477584025 0.6120005304687139",201.0,1,1252366114
"207.1956334710981 335.82795246225925 0.7018478490247626",201.0,1,1252366114
"290.5175650442882 335.9391938217222 0.6364136739749449",201.0,1,1252366114
"1.2083278124326708 289.826308788987 0.5850176359478007",201.0,1,1252366114
"0.516290423910936 292.13323957164954 0.57725590509771",201.0,1,1252366114
"10.636442176998944 115.84690508283626 0.5907016189103248",201.0,1,1252366114
"9.486928073835985 53.277901016338966 0.5780916134200442",201.0,1,1252366114
"1.4420351110106817 293.1015916312196 0.6961994216175975",201.0,1,1252366114
"12.2989910046087 120.20916203675637 0.6023787735224357",201.0,1,1252366114
"11.018256759673717 118.46742548559293 0.7548208798892552",201.0,1,1252366114
"286.8057012929861 336.12874752526415 0.7124291220886776",201.0,1,1252366114
"288.97578798963957 334.21586827511027 0.7111645822657386",201.0,1,1252366114
"287.66985249620325 334.9198970887861 0.7728425999884556",201.0,1,1252366114
"205.91522478462684 335.3936713791623 0.6515375992459146",201.0,1,1252366114
"208.23769157239272 336.7961764566624 0.7224554348761779",201.0,1,1252366114
"0.7767570346299908 291.01242423354324 0.5741394124250249",201.0,1,1252366114
"12.083063446131598 117.34011636336878 0.6221025159811715",201.0,1,1252366114
"3.043915148224715 290.01038644430713 0.6348952371504633",201.0,1,1252366114
"211.3254591459982 337.08714217956197 0.8011640318733803",201.0,1,1252366114
"288.25939304611654 336.32951906113874 0.7554578811535916",201.0,1,1252366114
"8.840861885870199 56.704376345602114 0.734747179573586",201.0,1,1252366114
"6.439474480114002 53.43797840120612 0.6238178118093911",201.0,1,1252366114
"9.649773037051656 54.79713862465557 0.6710873828122158",201.0,1,1252366114
"210.40427860905487 336.00555336327807 0.6218511220425873",201.0,1,1252366114
"209.8107488488982 334.9194775700566 0.6185688273087037",201.0,1,1252366114
"7.6134494473744825 53.095315526294456 0.6002360903947097",201.0,1,1252366114
"13.165173216702964 117.25500198330305 0.7052586394314599",301.0,1,1252366114
"11.86098029397653 116.92444332795468 0.6328133340916066",301.0,1,1252366114
"290.9303974064483 336.27664568262367 0.618240286543009",301.0,1,1252366114
"289.6782568561572 332.7632806168776 0.734187340815068",301.0,1,1252366114
"285.9729281698117 336.12751929635664 0.601243682643062",301.0,1,1252366114
"8.64173921327879 56.13090471480883 0.7363625211805725",301.0,1,1252366114
"8.351513359807495 51.91238594084181 0.638048362518025",301.0,1,1252366114
"284.81448947712033 338.1032771497421 0.5979438329149129",301.0,1,1252366114
"6.141186141176512 56.29010085526513 0.6192355543258595",301.0,1,1252366114
"287.81807424617784 339.13588662285633 0.6125207953656099",301.0,1,1252366114
"283.8338584641293 337.1615859408722 0.5979462888480273",301.0,1,1252366114
"209.5283203098442 334.81613375663517 0.7318138486822278",301.0,1,1252366114
"10.685910694118645 116.67806392603664 0.5687691160056542",301.0,1,1252366114
"290.72614299823266 338.32541093898107 0.7710859233216245",301.0,1,1252366114
"6.012539409115003 53.670096604340586 0.730924955086623",301.0,1,1252366114
"5.387377561808565 289.2983142561432 0.6263321330518862",301.0,1,1252366114
"499.05137807102795 291.21865615282974 0.61059378559209",301.0,1,1252366114
"205.98469189764253 333.31128641463624 0.6374297695000088",301.0,1,1252366114
"498.9932639513675 289.6605910591466 0.7765304524472949",301.0,1,1252366114
"9.305192007781411 57.38419275603886 0.6875826140793431",301.0,1,1252366114
"212.54648398894219 337.9239967127502 0.5871536157036877",301.0,1,1252366114
"13.77700684764058 123.309732212549 0.7147116616975832",301.0,1,1252366114
"2.829287199550655 291.73025608805773 0.6317562991669291",301.0,1,1252366114
"6.335181130741093 55.02372608987381 0.6655059317236282",301.0,1,1252366114
"4.063083512648565 291.2393421695733 0.6976804082555362",301.0,1,1252366114
"2.7362021177174207 54.019069386829884 0.5981195111787004",301.0,1,1252366114
"3.2018392427021767 290.19838037202203 0.6141802931090796",301.0,1,1252366114
"8.46984652222068 54.68150943401526 0.7300807123240555",301.0,1,1252366114
"207.53002213099768 335.8587560948506 0.5864474786858662",301.0,1,1252366114
"14.402245979918103 120.69130804003274 0.5951486544882665",301.0,1,1252366114
"206.3499012979607 338.94941827863886 0.6505082406429563",301.0,1,1252366114
"8.326397657419538 53.255496768276736 0.7099528192432784",301.0,1,1252366114
"204.8973779964376 333.99516571907225 0.645562878279838",301.0,1,1252366114
"10.990711133139417 53.32809282507271 0.7564495265239507",301.0,1,1252366114
"2.939803805571525 288.07875088658426 0.6812365187477658",301.0,1,1252366114
"207.8766162968658 339.35287816620615 0.6206243975822494",301.0,1,1252366114
"291.73143802043353 337.2862645222857 0.6754138480886044",301.0,1,1252366114
"498.4285840471705 292.4045720500646 0.6824935794765107",301.0,1,1252366114
"10.957590700635224 115.55586461353121 0.5872078292296579",301.0,1,1252366114
"203.77729974571722 335.46345673994466 0.5685070093506107",301.0,1,1252366114
"11.621663913583552 56.73844729843224 0.7567274569520823",301.0,1,1252366114
"6.286589769234632 290.93633364912375 0.7443230565749672",301.0,1,1252366114
"288.0103514173938 335.25033939695373 0.6081322915834423",301.0,1,1252366114
"5.258631510097263 291.920913388064 0.6798090238635603",301.0,1,1252366114
"1.1859321605931212 289.7811109649113 0.696588817801937",301.0,1,1252366114
"15.165217128371198 119.74518832584624 0.6203587260406219",301.0,1,1252366114
"1.252081981494754 294.20790257237843 0.6450586168593349",301.0,1,1252366114
"206.03893331596083 334.5814163254308 0.6403058688898619",301.0,1,1252366114
"12.612210438630882 119.6777191262746 0.64823851357325",301.0,1,1252366114
"283.99701130643325 338.9753117585384 0.5979438329149129",301.0,1,1252366114
"287.28191117742233 334.1404858010801 0.6899145411880947",301.0,1,1252366114
