"Geo","tick","run","random_seed"
"Bacteria 140.38093609269708 392.6324842032045 0.5697482358435487",1.0,1,1415506053
"Bacteria 414.9487551767379 266.71262888703495 0.5641895835477563",1.0,1,1415506053
"Bacteria 135.7803193386644 101.7110055545345 0.5697482358435487",1.0,1,1415506053
"Bacteria 448.2389575568959 389.3629836384207 0.5641895835477563",1.0,1,1415506053
"Bacteria 392.7208404056728 210.4290120769292 0.5641895835477563",1.0,1,1415506053
"Bacteria 141.53194995721535 392.22889041587223 0.7019948995593184",101.0,1,1415506053
"Bacteria 140.13494870059787 392.11273504981796 0.7002184742438138",101.0,1,1415506053
"Bacteria 140.3652168356884 393.49705076356906 0.7032625285683058",101.0,1,1415506053
"Bacteria 136.97113084828348 101.4654577668289 0.7308493151052989",101.0,1,1415506053
"Bacteria 135.5475926819927 101.1245384744867 0.7340887459246513",101.0,1,1415506053
"Bacteria 414.9487551767379 266.71262888703495 0.5641895835477563",101.0,1,1415506053
"Bacteria 134.08758141355065 101.2501975325591 0.7324912825328537",101.0,1,1415506053
"Bacteria 448.2389575568959 389.3629836384207 0.5641895835477563",101.0,1,1415506053
"Bacteria 135.9617167792784 102.53023550092861 0.731488518180836",101.0,1,1415506053
"Bacteria 139.0404499437073 393.0240992362596 0.7037480495081078",101.0,1,1415506053
"Bacteria 392.7208404056728 210.4290120769292 0.5641895835477563",101.0,1,1415506053
