"Geo","tick","run","random_seed"
"Bacteria 97.09740916732699 63.236612267792225 0.5641895835477563",1.0,1,1420755547
"Bacteria 78.33825850393623 93.88730814680457 0.5641895835477563",1.0,1,1420755547
"Bacteria 3.2024089712649584 95.00474671367556 0.5781222885281109",1.0,1,1420755547
"Bacteria 61.77163301035762 74.73924867808819 0.5641895835477563",1.0,1,1420755547
"Bacteria 65.7711246684284 41.177035622602595 0.5641895835477563",1.0,1,1420755547
"Bacteria 53.989574080333114 43.83725069928914 0.5641895835477563",1.0,1,1420755547
"Bacteria 56.38262494467199 63.50461833644658 0.5641895835477563",1.0,1,1420755547
"Bacteria 40.47556759323925 15.991247585043311 0.5781222885281109",1.0,1,1420755547
"Bacteria 76.76141620613635 30.91496608685702 0.5641895835477563",1.0,1,1420755547
"Bacteria 80.62271000817418 64.97443274129182 0.5641895835477563",1.0,1,1420755547
"Bacteria 44.25382977351546 21.811499632894993 0.5781222885281109",1.0,1,1420755547
"Bacteria 53.12378683593124 48.29041126649827 0.5641895835477563",1.0,1,1420755547
"Bacteria 99.06863556243479 33.89002103358507 0.5641895835477563",1.0,1,1420755547
"Bacteria 17.608556104823947 20.29837763402611 0.5781222885281109",1.0,1,1420755547
"Bacteria 38.67012378759682 88.60453069210052 0.5781222885281109",1.0,1,1420755547
"Bacteria 64.75097225166331 41.658556081449014 0.5641895835477563",1.0,1,1420755547
"Bacteria 30.462701665237546 32.844675215892494 0.5781222885281109",1.0,1,1420755547
"Bacteria 66.35481067933142 17.908660019747913 0.5641895835477563",1.0,1,1420755547
"Bacteria 81.69118056539446 99.82936659362167 0.5641895835477563",1.0,1,1420755547
"Bacteria 17.905076686292887 87.73548235185444 0.5781222885281109",1.0,1,1420755547
"Bacteria 29.952995805069804 36.386478785425425 0.5781222885281109",1.0,1,1420755547
"Bacteria 9.712479286827147 58.71740039438009 0.5781222885281109",1.0,1,1420755547
"Bacteria 64.33643558993936 50.244833272881806 0.5641895835477563",1.0,1,1420755547
"Bacteria 13.723188661970198 62.799360090866685 0.5781222885281109",1.0,1,1420755547
"Bacteria 67.91897418443114 41.9150774134323 0.5641895835477563",1.0,1,1420755547
"Bacteria 87.62014743406326 6.890718871727586 0.5641895835477563",1.0,1,1420755547
"Bacteria 42.34005867037922 27.899567177519202 0.5781222885281109",1.0,1,1420755547
"Bacteria 45.37212788127363 95.72209673933685 0.5781222885281109",1.0,1,1420755547
"Bacteria 49.99485770240426 84.95109402574599 0.5781222885281109",1.0,1,1420755547
"Bacteria 24.218852492049336 85.46469116117805 0.5781222885281109",1.0,1,1420755547
"Bacteria 49.79532554280013 49.51442335732281 0.5781222885281109",1.0,1,1420755547
"Bacteria 28.21489025373012 78.83835879620165 0.5781222885281109",1.0,1,1420755547
"Bacteria 14.323636423796415 16.59313526470214 0.5781222885281109",1.0,1,1420755547
"Bacteria 73.46376446075737 35.71296015288681 0.5641895835477563",1.0,1,1420755547
"Bacteria 99.28165983874351 48.905170848593116 0.5641895835477563",1.0,1,1420755547
"Bacteria 6.492176512256265 54.383474797941744 0.5781222885281109",1.0,1,1420755547
"Bacteria 40.920337568968534 14.232573448680341 0.5781222885281109",1.0,1,1420755547
"Bacteria 43.02174085751176 88.14044548198581 0.5781222885281109",1.0,1,1420755547
"Bacteria 94.47747964877635 85.91683669947088 0.5641895835477563",1.0,1,1420755547
"Bacteria 6.309653026983142 83.40175689663738 0.5781222885281109",1.0,1,1420755547
"Bacteria 92.18843134585768 83.89948976691812 0.5641895835477563",1.0,1,1420755547
"Bacteria 47.48659303877503 53.27231986448169 0.5781222885281109",1.0,1,1420755547
"Bacteria 31.365507724694908 67.72479896899313 0.5781222885281109",1.0,1,1420755547
"Bacteria 77.45823708828539 85.3638683911413 0.5641895835477563",1.0,1,1420755547
"Bacteria 74.71132692880929 47.06672413740307 0.5641895835477563",1.0,1,1420755547
"Bacteria 36.45735934842378 77.09098269697279 0.5781222885281109",1.0,1,1420755547
"Bacteria 80.15392469242215 22.23006326239556 0.5641895835477563",1.0,1,1420755547
"Bacteria 20.94193131197244 66.46021930500865 0.5781222885281109",1.0,1,1420755547
"Bacteria 31.450857245363295 46.53797657229006 0.5781222885281109",1.0,1,1420755547
"Bacteria 17.922007432207465 53.31540692131966 0.5781222885281109",1.0,1,1420755547
"Bacteria 8.218866998738092 83.59646292636036 0.6935751175790521",101.0,1,1420755547
"Bacteria 17.925495027389363 88.34948846103745 0.6278516415544585",101.0,1,1420755547
"Bacteria 4.527332813101259 96.37622502965024 0.7025155873526957",101.0,1,1420755547
"Bacteria 30.718103305970878 46.17334725447112 0.695025034334353",101.0,1,1420755547
"Bacteria 2.005530848715655 96.19613022751484 0.6546068218849597",101.0,1,1420755547
"Bacteria 62.22549446580068 73.97059798567632 0.7495163256846377",101.0,1,1420755547
"Bacteria 13.848695895950172 61.26324544293768 0.7671000856332677",101.0,1,1420755547
"Bacteria 17.166930110309224 53.36921603876653 0.6851872969965757",101.0,1,1420755547
"Bacteria 4.618970320945761 95.01159964061641 0.6655523339885677",101.0,1,1420755547
"Bacteria 53.4694435347851 44.44826614232279 0.6667859555435008",101.0,1,1420755547
"Bacteria 7.800612306353891 53.88713481034119 0.7369614198320044",101.0,1,1420755547
"Bacteria 29.045817750091526 78.42625556816253 0.6234082530437816",101.0,1,1420755547
"Bacteria 31.50753564561084 69.54772995953545 0.5961519159118334",101.0,1,1420755547
"Bacteria 76.76141620613635 30.91496608685702 0.7782612119188156",101.0,1,1420755547
"Bacteria 44.745686304759005 21.116067407584065 0.705779985945039",101.0,1,1420755547
"Bacteria 46.69565333826266 97.05455991034238 0.6762643501944232",101.0,1,1420755547
"Bacteria 47.89405391181792 51.81686638366541 0.6643858684413767",101.0,1,1420755547
"Bacteria 98.31955822010754 33.56710640604413 0.6809394624944156",101.0,1,1420755547
"Bacteria 6.373492584276541 84.3322389174158 0.6220743054547917",101.0,1,1420755547
"Bacteria 17.512254251316662 21.141861288477138 0.7218391871391331",101.0,1,1420755547
"Bacteria 12.56385807216064 63.36825019823381 0.7904206031592482",101.0,1,1420755547
