"Geo","tick","run","random_seed"
"Bacteria 481.06354754418135 389.4631153671071 0.5641895835477563",1.0,1,1417471875
"Bacteria 230.9030608739704 377.48443707823753 0.690988298942671",1.0,1,1417471875
"Bacteria 477.36684267874807 157.16857882216573 0.5641895835477563",1.0,1,1417471875
"Bacteria 37.54404734354466 50.15562800690532 0.690988298942671",1.0,1,1417471875
"Bacteria 476.5682378783822 85.41029854677618 0.5641895835477563",1.0,1,1417471875
"Bacteria 338.63388269674033 430.5933223804459 0.5641895835477563",1.0,1,1417471875
"Bacteria 300.2768006408587 103.00295613706112 0.5641895835477563",1.0,1,1417471875
"Bacteria 318.40221711900085 488.10613562818617 0.5641895835477563",1.0,1,1417471875
"Bacteria 334.51176108792424 480.8730761287734 0.5641895835477563",1.0,1,1417471875
"Bacteria 88.72916060499847 470.670439186506 0.690988298942671",1.0,1,1417471875
"Bacteria 274.50807741843164 316.9744685292244 0.5641895835477563",1.0,1,1417471875
"Bacteria 147.07717578858137 95.57105915155262 0.690988298942671",1.0,1,1417471875
"Bacteria 107.75671061128378 174.57097163423896 0.690988298942671",1.0,1,1417471875
"Bacteria 284.29358813446015 445.5633640754968 0.5641895835477563",1.0,1,1417471875
"Bacteria 377.715194132179 221.7456118669361 0.5641895835477563",1.0,1,1417471875
"Bacteria 301.46083096042275 411.8284807773307 0.5641895835477563",1.0,1,1417471875
"Bacteria 448.3143863035366 408.6446281289682 0.5641895835477563",1.0,1,1417471875
"Bacteria 342.66988129820675 290.7420942792669 0.5641895835477563",1.0,1,1417471875
"Bacteria 97.03652956523001 16.730112838558853 0.690988298942671",1.0,1,1417471875
"Bacteria 355.7163681834936 201.78353844676167 0.5641895835477563",1.0,1,1417471875
"Bacteria 355.18485656939447 432.3201401857659 0.5641895835477563",1.0,1,1417471875
"Bacteria 206.784465466626 478.0951376305893 0.690988298942671",1.0,1,1417471875
"Bacteria 7.569598499685526 235.8177531277761 0.690988298942671",1.0,1,1417471875
"Bacteria 18.74725508969277 29.896863852627575 0.690988298942671",1.0,1,1417471875
"Bacteria 485.2495874511078 349.7629447374493 0.5641895835477563",1.0,1,1417471875
"Bacteria 423.1477075954899 123.08436387684196 0.5641895835477563",1.0,1,1417471875
"Bacteria 153.44185603316873 255.00571948941797 0.690988298942671",1.0,1,1417471875
"Bacteria 227.82748227473348 221.1228865198791 0.690988298942671",1.0,1,1417471875
"Bacteria 198.30487098079175 29.0001513203606 0.690988298942671",1.0,1,1417471875
"Bacteria 213.9637313084677 74.88456543069333 0.690988298942671",1.0,1,1417471875
"Bacteria 55.06304616574198 469.4743197178468 0.690988298942671",1.0,1,1417471875
"Bacteria 126.14222441334277 234.01345103047788 0.690988298942671",1.0,1,1417471875
"Bacteria 104.8387837363407 471.7770250281319 0.690988298942671",1.0,1,1417471875
"Bacteria 461.3079731352627 404.8700932180509 0.5641895835477563",1.0,1,1417471875
"Bacteria 222.82637585885823 334.97637405525893 0.690988298942671",1.0,1,1417471875
"Bacteria 404.03505484573543 349.1385366069153 0.5641895835477563",1.0,1,1417471875
"Bacteria 479.9098209477961 182.24396172445267 0.5641895835477563",1.0,1,1417471875
"Bacteria 336.16628509480506 180.55912747513503 0.5641895835477563",1.0,1,1417471875
"Bacteria 257.7002998441458 168.63391804508865 0.5641895835477563",1.0,1,1417471875
"Bacteria 123.98391694296151 94.62372527923435 0.690988298942671",1.0,1,1417471875
"Bacteria 433.8969817617908 199.597681988962 0.5641895835477563",1.0,1,1417471875
"Bacteria 481.03852139320225 287.08168980665505 0.5641895835477563",1.0,1,1417471875
"Bacteria 26.595383533276618 371.3802427519113 0.690988298942671",1.0,1,1417471875
"Bacteria 332.41248200647533 254.2137885466218 0.5641895835477563",1.0,1,1417471875
"Bacteria 288.59378246124834 406.0004656203091 0.5641895835477563",1.0,1,1417471875
"Bacteria 259.3144499696791 446.7304034624249 0.5641895835477563",1.0,1,1417471875
"Bacteria 216.60705213434994 182.7277041738853 0.690988298942671",1.0,1,1417471875
"Bacteria 438.91692254692316 163.88810926582664 0.5641895835477563",1.0,1,1417471875
"Bacteria 53.91990428324789 344.5659396238625 0.690988298942671",1.0,1,1417471875
"Bacteria 138.47441819962114 329.9628113163635 0.690988298942671",1.0,1,1417471875
