"Geo","tick","run","random_seed"
"229.9036948243156 25.676294113509357 0.5697482358435487",1.0,1,1309149786
"161.63633053656667 461.2363764317706 0.5697482358435487",1.0,1,1309149786
"355.38156831171364 157.53657009918243 0.5697482358435487",1.0,1,1309149786
"98.77767879515886 467.8099637385458 0.5697482358435487",1.0,1,1309149786
"436.2014587968588 116.6405116673559 0.5697482358435487",1.0,1,1309149786
"435.68151106920834 117.58987222526086 0.6048845291187233",101.0,1,1309149786
"162.02468101381768 460.9206886483261 0.5853104578965141",101.0,1,1309149786
"356.43983893019646 156.99163805573332 0.5883259795146819",101.0,1,1309149786
"230.50108009027338 25.479939653116375 0.5853104578965141",101.0,1,1309149786
"230.01066398836625 24.396131694760683 0.6048845291187233",101.0,1,1309149786
"161.07997928341442 461.7754187105552 0.6894547179576236",101.0,1,1309149786
"162.77889263829732 460.0263974861549 0.5853104578965141",101.0,1,1309149786
"436.5678381480485 116.79617601770673 0.5851396288981289",101.0,1,1309149786
"230.0707023906039 26.586160937423358 0.6023074613724226",101.0,1,1309149786
"355.3068234080024 157.29458153449244 0.5851396288981289",101.0,1,1309149786
"228.87313133975726 26.460051712171698 0.6023074613724226",101.0,1,1309149786
"98.29872548671378 468.6046203686442 0.5853104578965141",101.0,1,1309149786
"99.40111162634194 468.163543392138 0.6023074613724226",101.0,1,1309149786
"356.3698477598783 158.18014962550285 0.6023074613724226",101.0,1,1309149786
"98.84688027967896 466.8848969967613 0.7890243684048389",101.0,1,1309149786
"436.8970296440905 115.60798200359626 0.5853104578965141",101.0,1,1309149786
"435.7544658443913 115.93128852621382 0.6023074613724226",101.0,1,1309149786
"354.2481986272661 157.79231595469807 0.5853104578965141",101.0,1,1309149786
"162.12032678211358 460.29322696113513 0.5844939343917003",201.0,1,1309149786
"228.9145387731319 24.333731623923917 0.8002716419429756",201.0,1,1309149786
"355.474337129128 158.42179323146257 0.6019894476382369",201.0,1,1309149786
"163.9000782550539 460.9614299287409 0.5956751809295022",201.0,1,1309149786
"433.98734006865664 115.79162933035057 0.6766689150377726",201.0,1,1309149786
"437.64658142399884 116.69221028491194 0.7102531013803906",201.0,1,1309149786
"354.8508590271438 157.4283910529325 0.5719495336755969",201.0,1,1309149786
"435.18961649842106 116.34182166873772 0.6471167257226356",201.0,1,1309149786
"357.25550918296284 158.43045390993157 0.6017261783793891",201.0,1,1309149786
"160.77310216987004 461.52140486279245 0.5706212215084084",201.0,1,1309149786
"357.35561414286764 156.5752326823572 0.6031956224357985",201.0,1,1309149786
"98.4391911239002 467.183023556593 0.6094716527223358",201.0,1,1309149786
"99.07902374797554 468.35264167835015 0.7018478490247626",201.0,1,1309149786
"356.36017609175997 159.2846553552172 0.6358528089441673",201.0,1,1309149786
"162.08820493744983 461.5286063369358 0.6515679311122259",201.0,1,1309149786
"357.0825307159982 155.38204650888835 0.6213141876181182",201.0,1,1309149786
"230.28777063021187 27.9319386950241 0.6364136739749449",201.0,1,1309149786
"356.40423686538895 157.45547465225434 0.6934459116323972",201.0,1,1309149786
"230.66079625017025 25.359736897921866 0.7569243102700938",201.0,1,1309149786
"161.3732326621062 463.63133929761926 0.6693153108560184",201.0,1,1309149786
"162.43623588963246 458.8314496904972 0.7757449236819358",201.0,1,1309149786
"437.08048797822187 115.38300622839368 0.7179042298033297",201.0,1,1309149786
"160.51391271180194 462.67761156509414 0.6151278548823095",201.0,1,1309149786
"163.38527603577393 459.85774496232193 0.623154388664412",201.0,1,1309149786
"353.14389226173324 157.46228354410582 0.7075716554361954",201.0,1,1309149786
"434.4374465098144 118.05517240548834 0.6311956877087636",201.0,1,1309149786
"435.91046663346026 117.47784627231145 0.7004583860259023",201.0,1,1309149786
"160.35531147981794 460.45198435099843 0.578246984217045",201.0,1,1309149786
"100.38178949788002 468.32718809143427 0.6020627268082142",201.0,1,1309149786
"97.67898139917007 468.24563573405976 0.698838934118448",201.0,1,1309149786
"99.82440887626313 465.8816982529199 0.5777432823524199",201.0,1,1309149786
"97.12711923199412 466.8332694216695 0.7501000441887438",201.0,1,1309149786
"100.76653483710813 467.1718096983043 0.5889000224564486",201.0,1,1309149786
"229.37763059206384 27.09402345826769 0.6023815390989188",201.0,1,1309149786
"437.2404557118238 118.12493926002557 0.7802549280742471",201.0,1,1309149786
"355.11676544253896 156.3022003813921 0.5859971579608717",201.0,1,1309149786
"231.93764832756895 26.64234285050601 0.5722079530215344",201.0,1,1309149786
"229.1250579516582 25.81774473428531 0.7006564225999593",201.0,1,1309149786
"97.52784528246511 469.6810449327556 0.7459146595831139",201.0,1,1309149786
"357.7983668456815 159.54027501310043 0.6345758405324297",201.0,1,1309149786
"437.97802893579984 114.16926235978802 0.7931640824559467",201.0,1,1309149786
"435.6925543362415 115.09165748050387 0.7018478490247626",201.0,1,1309149786
"228.10742299788126 26.80124082235015 0.7018478490247626",201.0,1,1309149786
"230.96115297507166 23.981754041825912 0.6539833073871198",201.0,1,1309149786
"229.8731068248515 23.196072445586744 0.6886867770693245",201.0,1,1309149786
"230.81350837228035 26.845528992122624 0.5704465121972231",201.0,1,1309149786
"435.47059704383287 118.81954422705228 0.6542958222132019",201.0,1,1309149786
"99.61215863427259 467.0165541783751 0.5777693445595685",201.0,1,1309149786
"101.58043827702643 468.63524385547225 0.6364136739749449",201.0,1,1309149786
"98.81259232903496 465.30732823190215 0.5862179111428908",201.0,1,1309149786
"354.1167935290932 158.5653528738788 0.7640015106339012",201.0,1,1309149786
"435.3767470071712 113.07796151446838 0.7558127649339481",301.0,1,1309149786
"231.4071443577514 22.993935708302153 0.6141949901462777",301.0,1,1309149786
"438.9830321507907 116.08984356133429 0.5960627341874674",301.0,1,1309149786
"355.4079614175869 158.53198830005246 0.7639545899205846",301.0,1,1309149786
"432.72463347864016 117.45277144937907 0.6462686375194148",301.0,1,1309149786
"163.3794026976587 461.267030847935 0.793444299904821",301.0,1,1309149786
"226.88879221752106 26.493194338741915 0.6284864691952438",301.0,1,1309149786
"437.3357901356553 117.45654125179571 0.7327826241309747",301.0,1,1309149786
"355.783838304763 161.18801610170283 0.6770759599956048",301.0,1,1309149786
"158.67694285708865 463.0388289016428 0.7979816194065943",301.0,1,1309149786
"96.34924654424687 467.30000506417525 0.6706519029410136",301.0,1,1309149786
"357.89731028268005 159.8990863499897 0.6214320150437804",301.0,1,1309149786
"354.7901698264962 157.23903756037325 0.6660146622928346",301.0,1,1309149786
"434.54084865924466 117.01510865315221 0.7570356086953962",301.0,1,1309149786
"358.01323161498294 158.00656436350485 0.7808548016925264",301.0,1,1309149786
"354.56146150602166 161.4643045691295 0.5798532499411533",301.0,1,1309149786
"164.6409882363526 460.1937204043109 0.6455135414127346",301.0,1,1309149786
"353.8387945547374 156.39180024016267 0.6098213542659008",301.0,1,1309149786
"98.48644070861742 467.4338847634007 0.5655556115056236",301.0,1,1309149786
"229.37723788825596 24.51150001038683 0.6758898982180505",301.0,1,1309149786
"98.49914865836772 468.91031122321533 0.5818717668097594",301.0,1,1309149786
"356.8447638333379 158.970651873573 0.734481893634035",301.0,1,1309149786
"437.3276400266229 112.25964271806671 0.5792011390762887",301.0,1,1309149786
"356.1813808088078 154.99844344949352 0.6408032924796698",301.0,1,1309149786
"435.8371589710299 119.28204151622421 0.5734903651431046",301.0,1,1309149786
"230.66215590496014 27.99196360057782 0.6087154640336749",301.0,1,1309149786
"229.23991515317007 21.688721299795702 0.707531714963322",301.0,1,1309149786
"230.60541865432225 25.307542528777763 0.7934777141624096",301.0,1,1309149786
"159.22893512179905 458.89033495603536 0.6184919285818917",301.0,1,1309149786
"163.77157832521115 456.18692235517466 0.5856923236811418",301.0,1,1309149786
"232.90653406982958 27.840858334268372 0.585126180105196",301.0,1,1309149786
"433.8419429943002 118.30911712652586 0.7197868411831989",301.0,1,1309149786
"164.9320671992911 461.6049113753572 0.796505557504099",301.0,1,1309149786
"437.64018526127035 115.00850949834127 0.6559650245620723",301.0,1,1309149786
"438.4922996969449 112.15442970501915 0.5904577631083573",301.0,1,1309149786
"163.31171558946969 459.7826264968077 0.6954789447808393",301.0,1,1309149786
"230.70264966052494 20.887217717650902 0.7735816657214515",301.0,1,1309149786
"351.65124547501784 155.74297842979632 0.7737236505329981",301.0,1,1309149786
"440.6118156377474 119.47379078532815 0.6184173080292059",301.0,1,1309149786
"97.43867727757593 468.153873274866 0.7163139124049989",301.0,1,1309149786
"161.9567385700612 459.4034070927842 0.7138730977405998",301.0,1,1309149786
"98.65225887750888 462.97370761727666 0.6479919409292366",301.0,1,1309149786
"100.63340163671717 468.5195737956378 0.7617686088078501",301.0,1,1309149786
"160.7351060461146 458.554001035082 0.767750261062203",301.0,1,1309149786
"435.3530759706598 115.90993020655829 0.6204008919891494",301.0,1,1309149786
"99.88403861656954 465.36611542227337 0.7720952521217338",301.0,1,1309149786
"229.24916004127698 27.553802048336067 0.7637124114646618",301.0,1,1309149786
"438.61590342360194 117.19948616522653 0.578247059731588",301.0,1,1309149786
"355.74693668472906 156.26474985952854 0.7038568557656947",301.0,1,1309149786
"229.1695300332988 25.953717283648334 0.7825303375697915",301.0,1,1309149786
"162.78000475560435 462.515495452297 0.5928930290248413",301.0,1,1309149786
"98.47383235339748 470.19445826681397 0.7058405942097464",301.0,1,1309149786
"434.63763623102705 119.40209985832405 0.6367930209497118",301.0,1,1309149786
"161.1720360687494 463.41625292264536 0.6347140598720428",301.0,1,1309149786
"439.7981600135097 112.71585954327699 0.5688955837918822",301.0,1,1309149786
"163.2380130870969 457.21823222924723 0.5784519917436002",301.0,1,1309149786
"436.6449469332423 113.83658523672891 0.7229568537764639",301.0,1,1309149786
"228.08274375106913 26.8255404684688 0.6123330598841003",301.0,1,1309149786
"98.31127568195892 466.3307048874608 0.5655556115056236",301.0,1,1309149786
"436.96863113407 119.42040944065745 0.5715500897433557",301.0,1,1309149786
"440.3491829342029 115.49826725732211 0.5949324275905106",301.0,1,1309149786
"436.3593019667914 115.16355686106041 0.6372329391513454",301.0,1,1309149786
"359.0358823002185 159.00693358654163 0.6529460144120437",301.0,1,1309149786
"353.5323322719902 159.61305338676038 0.788903294566689",301.0,1,1309149786
"437.81569340014704 116.22929239479438 0.5783263914839913",301.0,1,1309149786
"99.70117593534417 466.95718371623605 0.5985687445254464",301.0,1,1309149786
"358.4320870254863 156.55368740446139 0.6252982986178504",301.0,1,1309149786
"101.26693118724042 469.73707837259036 0.6184213953044507",301.0,1,1309149786
"102.44110503046002 465.9613374555155 0.6756234305374251",301.0,1,1309149786
"95.47325148227253 468.3282994347658 0.6527118881313142",301.0,1,1309149786
"231.51200049117264 29.50597748898274 0.7119852085848283",301.0,1,1309149786
"161.25954154182875 460.5694615379435 0.6497885628181426",301.0,1,1309149786
"351.4238665726904 157.2750020041173 0.7737236505329981",301.0,1,1309149786
"226.70386781948503 23.712256161663362 0.7934125786572084",301.0,1,1309149786
"95.14188305247086 466.4020103201962 0.7810000519942178",301.0,1,1309149786
"96.12383146694484 471.5670994306427 0.7611518848827763",301.0,1,1309149786
"434.12938390992366 115.70246779188564 0.6224502296885971",301.0,1,1309149786
"102.35367874350536 470.42239391814206 0.6716923249665133",301.0,1,1309149786
"231.5457143542387 24.234399173995822 0.6371429804346026",301.0,1,1309149786
"232.1191156480724 25.72945312522075 0.7804206350537909",301.0,1,1309149786
"439.2969258376881 114.94981757354076 0.5920525055410026",301.0,1,1309149786
"439.44411165972986 119.10020983351913 0.6109809796034749",301.0,1,1309149786
"160.37314498683492 461.561249069334 0.6839774801293824",301.0,1,1309149786
"357.2522398816086 156.35319542368143 0.57213622522649",301.0,1,1309149786
"436.08242763983844 120.6269084483715 0.7074358159217541",301.0,1,1309149786
"353.51167593083443 160.97854014110845 0.5798658972458693",301.0,1,1309149786
"102.1447435821645 468.8429848302524 0.6181411884793402",301.0,1,1309149786
"101.32482373044823 465.2006779491744 0.6753856163346923",301.0,1,1309149786
"161.86435702026972 461.7003630381536 0.636300322653585",301.0,1,1309149786
"99.3616283069647 468.145758124366 0.5757139020598726",301.0,1,1309149786
"162.13002736769937 457.9510386543432 0.7529607916766831",301.0,1,1309149786
"356.54761551759 157.49832636664632 0.7739935527599661",301.0,1,1309149786
"438.1167358015392 113.67808046965715 0.7586509647201212",301.0,1,1309149786
"160.5990288264074 464.62335242140443 0.6997304666936229",301.0,1,1309149786
"228.17327259470713 23.87894639874417 0.6890375739655613",301.0,1,1309149786
"354.6801467874546 154.29516285331346 0.6323456441948231",301.0,1,1309149786
"356.7301524303885 160.31168704781658 0.6175728095814519",301.0,1,1309149786
"354.0118384596616 158.2762607986109 0.6353361577737024",301.0,1,1309149786
"434.9605859264373 114.56225773064125 0.7895459618582905",301.0,1,1309149786
"163.35592410297036 464.5534145990949 0.7260541036360922",301.0,1,1309149786
"160.07258888562532 462.82331782205824 0.6161105559005453",301.0,1,1309149786
"352.7917869266036 157.02704147701033 0.619755857006693",301.0,1,1309149786
"432.5384118327188 118.78414406969983 0.6717264538480483",301.0,1,1309149786
"435.4455746765845 118.10971015467818 0.6659145992311164",301.0,1,1309149786
"161.96118486748807 464.4656888134321 0.6728667566776788",301.0,1,1309149786
"100.82646628793415 466.42475201449776 0.6473638291149068",301.0,1,1309149786
"158.60841760461017 459.9614919301811 0.6197265544966538",301.0,1,1309149786
"159.97160274774993 460.15845490241475 0.7043115722203452",301.0,1,1309149786
"96.49328888675826 469.1228212358695 0.6458140440502484",301.0,1,1309149786
"97.96298220799977 471.6186704409857 0.8033820634895558",301.0,1,1309149786
"96.17205057693367 465.5056813342607 0.5876885970586078",301.0,1,1309149786
"101.79362544287565 467.48257541989915 0.7885883748164058",301.0,1,1309149786
"233.1247051736057 26.675116035427003 0.6018859572097351",301.0,1,1309149786
"432.0244873594326 114.66362164353478 0.7437754970239299",301.0,1,1309149786
"164.79037519286945 458.9264781370046 0.6317018264551668",301.0,1,1309149786
"433.44049463564363 114.60680153142808 0.6751090789453668",301.0,1,1309149786
"230.25023158031263 29.12577529850705 0.6023999911927099",301.0,1,1309149786
"436.05882176615023 116.9539346910238 0.6460288990021128",301.0,1,1309149786
"225.91678167306014 27.377585226745115 0.6865267459781927",301.0,1,1309149786
"103.43045762699411 468.8340439142582 0.668363038364352",301.0,1,1309149786
"357.58717884453813 161.26973741686717 0.6713688066963374",301.0,1,1309149786
"230.43619152024635 22.246632576628194 0.6139601465181398",301.0,1,1309149786
"163.57331187386444 458.431935993047 0.6831829079924795",301.0,1,1309149786
"354.6776007024602 155.52481970740072 0.6011970366651309",301.0,1,1309149786
"97.29998092892828 465.79968922034357 0.5833659631551125",301.0,1,1309149786
"229.41913431787947 23.113829278673 0.7249614061529716",301.0,1,1309149786
"359.66549205640626 160.17284313736548 0.6746041641413629",301.0,1,1309149786
"232.87728636440113 24.444334845284743 0.7131105253525423",301.0,1,1309149786
"99.29357028060465 464.08473109577363 0.6374101243358525",301.0,1,1309149786
"434.13076715420067 120.59686483707061 0.6643732628636091",301.0,1,1309149786
"439.5459395730031 117.90334959089765 0.5920784307835285",301.0,1,1309149786
"231.0323185717596 26.73789810634969 0.7042627995352477",301.0,1,1309149786
"163.72532184264085 463.2646259289883 0.6160385317786049",301.0,1,1309149786
"435.1379449015688 121.67981231776038 0.7074358159217541",301.0,1,1309149786
"432.25893055520027 116.13227941138024 0.7437754970239299",301.0,1,1309149786
"97.04365604237847 470.3857092069628 0.7396099729311482",301.0,1,1309149786
"98.41764384938732 465.08341716755143 0.6972662184920486",301.0,1,1309149786
"438.1169036837134 118.73530106343318 0.7700010284918564",301.0,1,1309149786
"439.57189550362233 113.82708328453661 0.5688955837918822",301.0,1,1309149786
"230.16056560943392 30.40903145744275 0.6875541605632358",301.0,1,1309149786
"357.50073960983127 155.12125154949928 0.6857716595550857",301.0,1,1309149786
"356.3754078136925 153.73483149501817 0.6415521635070061",301.0,1,1309149786
"352.5953509610662 158.38640592162443 0.7564815249958721",301.0,1,1309149786
"233.4283921489534 19.756331723097595 0.6032098703036718",401.0,1,1309149786
"160.29356753079935 464.29058543076934 0.578727392546599",401.0,1,1309149786
"353.4161358481969 161.48296229461934 0.5708517573928185",401.0,1,1309149786
"161.7342368201708 466.3536089839753 0.708516552800058",401.0,1,1309149786
"442.38820508697177 119.28122146242687 0.6972081207030879",401.0,1,1309149786
"93.43619946294942 465.36916467258817 0.5706370441988843",401.0,1,1309149786
"434.1743857999336 110.89144798379232 0.7897485364329452",401.0,1,1309149786
"229.47134248795035 24.60165451758184 0.7067268233119355",401.0,1,1309149786
"437.8248987148088 110.95708999006749 0.5698291097482249",401.0,1,1309149786
"358.94638731133495 161.28022108934124 0.6336464951844291",401.0,1,1309149786
"359.4642156613026 160.02467183894308 0.7330622931958365",401.0,1,1309149786
"438.6970567282719 114.59121459538534 0.6730585097762383",401.0,1,1309149786
"439.752646089641 109.82917393329723 0.6919390286270676",401.0,1,1309149786
"94.66147732242078 471.90577115539054 0.7243088888846893",401.0,1,1309149786
"431.3476655595701 111.4752820805861 0.7429852469973638",401.0,1,1309149786
"97.20020977047491 468.5183813685606 0.7709319110833733",401.0,1,1309149786
"105.54082507081684 466.1566640739414 0.6337826347074602",401.0,1,1309149786
"100.74780201396803 464.8567970792875 0.6582349953761236",401.0,1,1309149786
"434.99152896731044 115.47697417319401 0.6715974438185683",401.0,1,1309149786
"225.24280739388337 26.90275591648062 0.6413597870377103",401.0,1,1309149786
"440.1655074603735 120.86566576493504 0.625929056253614",401.0,1,1309149786
"229.20773251770234 27.87800502474793 0.7963660748645807",401.0,1,1309149786
"95.91179783072519 471.06408309589284 0.589369314036999",401.0,1,1309149786
"92.47248138971794 466.82074475204274 0.5770545321337636",401.0,1,1309149786
"228.5021443157503 26.698064702966587 0.5836519078303541",401.0,1,1309149786
"442.3523253668919 112.54974613847584 0.6460707799465055",401.0,1,1309149786
"164.02600015947715 464.46100338678133 0.6374383091979875",401.0,1,1309149786
"440.94604070042845 116.16192873013516 0.6431113801305732",401.0,1,1309149786
"165.86776840265296 459.7426627176334 0.6122614230656865",401.0,1,1309149786
"353.80143803674486 163.10163819924108 0.6109564978646103",401.0,1,1309149786
"349.1982505562721 154.6854477271373 0.6426151656577186",401.0,1,1309149786
"352.70788155882786 159.27615693822926 0.6256662185599833",401.0,1,1309149786
"441.9769507414671 116.85532725999455 0.6100153701562854",401.0,1,1309149786
"159.2685378076802 455.2731752803215 0.6230223178054866",401.0,1,1309149786
"433.3872870266727 113.15528200548657 0.595675905622444",401.0,1,1309149786
"432.3724575094609 113.72974580542623 0.5789101376010307",401.0,1,1309149786
"438.3420991571939 116.53945187154528 0.7503548747025868",401.0,1,1309149786
"351.02134802558817 154.607366827131 0.6887573361815255",401.0,1,1309149786
"99.27742348659561 467.20951701751994 0.723931980763591",401.0,1,1309149786
"360.0532748357717 154.61693783496102 0.6752689360191353",401.0,1,1309149786
"100.36615199878082 472.45413277507686 0.6214249606982019",401.0,1,1309149786
"442.6406818856984 117.94051794422883 0.6729884894455039",401.0,1,1309149786
"228.83773348418896 29.72935358222532 0.5878001081784451",401.0,1,1309149786
"166.99161009057843 464.4782132601589 0.6346696700311275",401.0,1,1309149786
"102.94289654282498 464.04717833178836 0.7480908516703187",401.0,1,1309149786
"226.82855158414478 24.346943969804702 0.7710507513807837",401.0,1,1309149786
"96.01430936592429 465.755664538052 0.757499009986844",401.0,1,1309149786
"93.98883975732156 466.4213582323489 0.6194487813017038",401.0,1,1309149786
"434.6138634091995 122.11523480961597 0.662168335620025",401.0,1,1309149786
"94.30934807502494 469.30926252286497 0.6863060553927626",401.0,1,1309149786
"96.41052029716704 475.10019630176004 0.598164581366833",401.0,1,1309149786
"103.42426115435288 471.1781488697695 0.668652528528582",401.0,1,1309149786
"168.03837759531123 459.55763352702564 0.7276250636182265",401.0,1,1309149786
"165.134658847642 457.4459955109284 0.6338819303129972",401.0,1,1309149786
"359.04011967482234 157.0081947224666 0.7983379826819014",401.0,1,1309149786
"441.21593481493596 114.77911769439511 0.7705668831703764",401.0,1,1309149786
"160.24919634812812 461.2177535711347 0.5787390095328573",401.0,1,1309149786
"93.4509128958729 471.4017619697801 0.5880993955122358",401.0,1,1309149786
"101.58704727981139 463.8466697302496 0.6170277997022322",401.0,1,1309149786
"162.3678212862366 462.4609211267267 0.628778887239158",401.0,1,1309149786
"98.26374999954376 474.7234019555383 0.6597910156395219",401.0,1,1309149786
"98.61277508308626 468.356768541224 0.6066916166897827",401.0,1,1309149786
"356.6807416473243 157.69265021653558 0.7875849380623148",401.0,1,1309149786
"160.24495350890982 458.56832189417116 0.5698577633536303",401.0,1,1309149786
"155.86984732323504 460.1412611510501 0.6604043979351121",401.0,1,1309149786
